object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Small_nails_23,45,Image_9,otm,48,3,0.144,1.0,0.251,195.068
Small_nails_23,68,Image_0,otm,48,3,0.188,1.0,0.317,137.141
Small_nails_23,68,Image_1,otm,48,3,0.168,1.0,0.288,158.003
Small_nails_23,68,Image_10,otm,48,3,0.15,1.0,0.26,152.003
Small_nails_23,68,Image_2,otm,48,3,0.185,1.0,0.313,228.186
Small_nails_23,68,Image_3,otm,48,3,0.138,1.0,0.243,206.018
Small_nails_23,68,Image_4,otm,48,3,0.173,1.0,0.295,177.636
Small_nails_23,68,Image_5,otm,48,3,0.16,1.0,0.275,141.003
Small_nails_23,68,Image_6,otm,48,3,0.139,1.0,0.244,203.844
Small_nails_23,68,Image_7,otm,48,3,0.142,1.0,0.249,180.861
Small_nails_23,68,Image_8,otm,48,3,0.148,1.0,0.258,161.811
Small_nails_23,68,Image_9,otm,48,3,0.136,1.0,0.24,153.58
Small_nails_32,28,Image_0,otm,48,3,0.385,1.0,0.556,210.779
Small_nails_32,28,Image_1,otm,48,3,0.367,1.0,0.537,226.383
Small_nails_32,28,Image_10,otm,48,3,0.332,1.0,0.499,188.39
Small_nails_32,28,Image_2,otm,48,3,0.409,1.0,0.581,181.175
Small_nails_32,28,Image_3,otm,48,3,0.333,1.0,0.5,178.019
Small_nails_32,28,Image_4,otm,48,3,0.381,1.0,0.552,169.057
Small_nails_32,28,Image_5,otm,48,3,0.341,1.0,0.508,243.366
Small_nails_32,28,Image_6,otm,48,3,0.319,1.0,0.484,237.982
Small_nails_32,28,Image_7,otm,48,3,0.336,1.0,0.503,147.361
Small_nails_32,28,Image_8,otm,48,3,0.315,1.0,0.479,181.278
Small_nails_32,28,Image_9,otm,48,3,0.321,1.0,0.486,202.767
Small_nails_32,384,Image_0,otm,48,3,0.115,1.0,0.206,173.75
Small_nails_32,384,Image_1,otm,48,3,0.081,1.0,0.15,212.827
Small_nails_32,384,Image_10,otm,48,3,0.062,1.0,0.117,160.138
Small_nails_32,384,Image_2,otm,48,3,0.089,1.0,0.163,184.006
Small_nails_32,384,Image_3,otm,48,3,0.081,1.0,0.15,150.611
Small_nails_32,384,Image_4,otm,48,3,0.12,1.0,0.214,175.062
Small_nails_32,384,Image_5,otm,48,3,0.102,1.0,0.185,192.901
Small_nails_32,384,Image_6,otm,48,3,0.083,1.0,0.154,128.146
Small_nails_32,384,Image_7,otm,48,3,0.057,1.0,0.108,142.311
Small_nails_32,384,Image_8,otm,48,3,0.048,1.0,0.091,111.437
Small_nails_32,384,Image_9,otm,48,3,0.048,1.0,0.092,159.167
Small_nails_32,45,Image_0,otm,48,3,0.196,1.0,0.328,147.587
Small_nails_32,45,Image_1,otm,48,3,0.143,1.0,0.25,159.226
Small_nails_32,45,Image_10,otm,48,3,0.15,1.0,0.261,210.326
Small_nails_32,45,Image_2,otm,48,3,0.157,1.0,0.272,151.262
Small_nails_32,45,Image_3,otm,48,3,0.259,1.0,0.412,252.145
Small_nails_32,45,Image_4,otm,48,3,0.16,1.0,0.276,172.259
Small_nails_32,45,Image_5,otm,48,3,0.152,1.0,0.264,175.934
Small_nails_32,45,Image_6,otm,48,3,0.145,1.0,0.253,191.066
Small_nails_32,45,Image_7,otm,48,3,0.145,1.0,0.254,172.216
Small_nails_32,45,Image_8,otm,48,3,0.137,1.0,0.24,192.795
Small_nails_32,45,Image_9,otm,48,3,0.143,1.0,0.25,137.865
Small_nails_32,68,Image_0,otm,48,3,0.189,1.0,0.318,121.648
Small_nails_32,68,Image_1,otm,48,3,0.155,1.0,0.268,235.775
Small_nails_32,68,Image_10,otm,48,3,0.161,1.0,0.277,166.136
Small_nails_32,68,Image_2,otm,48,3,0.179,1.0,0.304,182.158
Small_nails_32,68,Image_3,otm,48,3,0.147,1.0,0.257,134.892
Small_nails_32,68,Image_4,otm,48,3,0.199,1.0,0.332,182.194
Small_nails_32,68,Image_5,otm,48,3,0.174,1.0,0.296,152.993
Small_nails_32,68,Image_6,otm,48,3,0.155,1.0,0.268,173.842
Small_nails_32,68,Image_7,otm,48,3,0.142,1.0,0.248,168.737
Small_nails_32,68,Image_8,otm,48,3,0.139,1.0,0.244,225.821
Small_nails_32,68,Image_9,otm,48,3,0.138,1.0,0.242,186.987
