object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Small_nails_32,28,Image_8,otm,64,3,0.935,0.489,0.642,13.157
Small_nails_32,28,Image_9,otm,64,3,1.0,0.539,0.701,10.009
Small_nails_32,384,Image_0,otm,64,3,1.0,0.364,0.533,2.05
Small_nails_32,384,Image_1,otm,64,3,1.0,0.588,0.741,2.52
Small_nails_32,384,Image_10,otm,64,3,1.0,0.7,0.824,1.849
Small_nails_32,384,Image_2,otm,64,3,1.0,0.235,0.381,1.885
Small_nails_32,384,Image_3,otm,64,3,1.0,0.857,0.923,2.369
Small_nails_32,384,Image_4,otm,64,3,0.857,0.3,0.444,2.021
Small_nails_32,384,Image_5,otm,64,3,1.0,0.714,0.833,3.467
Small_nails_32,384,Image_6,otm,64,3,0.833,0.357,0.5,2.018
Small_nails_32,384,Image_7,otm,64,3,1.0,0.5,0.667,1.517
Small_nails_32,384,Image_8,otm,64,3,1.0,0.6,0.75,1.272
Small_nails_32,384,Image_9,otm,64,3,1.0,0.857,0.923,1.933
Small_nails_32,45,Image_0,otm,64,3,1.0,0.395,0.566,4.431
Small_nails_32,45,Image_1,otm,64,3,0.895,0.5,0.642,5.075
Small_nails_32,45,Image_10,otm,64,3,0.895,0.548,0.68,5.076
Small_nails_32,45,Image_2,otm,64,3,0.929,0.419,0.578,3.643
Small_nails_32,45,Image_3,otm,64,3,1.0,0.704,0.826,12.659
Small_nails_32,45,Image_4,otm,64,3,0.895,0.5,0.642,3.433
Small_nails_32,45,Image_5,otm,64,3,0.95,0.613,0.745,4.771
Small_nails_32,45,Image_6,otm,64,3,1.0,0.657,0.793,7.529
Small_nails_32,45,Image_7,otm,64,3,1.0,0.5,0.667,4.011
Small_nails_32,45,Image_8,otm,64,3,0.944,0.607,0.739,3.364
Small_nails_32,45,Image_9,otm,64,3,1.0,0.643,0.783,2.935
Small_nails_32,68,Image_0,otm,64,3,0.952,0.455,0.615,7.778
Small_nails_32,68,Image_1,otm,64,3,0.957,0.55,0.698,7.208
Small_nails_32,68,Image_10,otm,64,3,1.0,0.6,0.75,3.782
Small_nails_32,68,Image_2,otm,64,3,1.0,0.535,0.697,8.494
Small_nails_32,68,Image_3,otm,64,3,0.933,0.424,0.583,3.238
Small_nails_32,68,Image_4,otm,64,3,1.0,0.525,0.689,7.061
Small_nails_32,68,Image_5,otm,64,3,0.96,0.585,0.727,8.912
Small_nails_32,68,Image_6,otm,64,3,1.0,0.545,0.706,4.923
Small_nails_32,68,Image_7,otm,64,3,0.882,0.484,0.625,5.116
Small_nails_32,68,Image_8,otm,64,3,0.889,0.552,0.681,3.809
Small_nails_32,68,Image_9,otm,64,3,1.0,0.656,0.792,6.048
